,key,project,author,field,created,text,textLength
1272,XD-621,xd,hillert,description,2013-08-07 07:30:35.729,"Currently, you have to set the default name node every time your start the shell. We should do 2 things: - Provide a default Name node Set Default Hadoop Name Node for Shell: - Should we provide some form of persistence? It kind of sucks that you have to re-specify the name node every time the shell starts up",310
1273,XD-606,xd,mark.pollack,summary,2013-08-08 18:42:45.614,Document JSON quoting behavior in shell,39
1274,XD-600,xd,iperumal,summary,2013-08-13 16:26:11.704,"Add 'all' commands for all applicable resources (streams, tap, job & trigger,)",78
1275,XD-599,xd,grussell,description,2013-08-05 08:00:18.298,"When importing Spring-XD as a gradle project, in STS, while building the model, we get Root exception: Project location doesn't exist: . gradlew eclipse creates these directories, but the plugin needs them before running that task The problem seems to be that these ""projects"" are not really projects. Perhaps a quick fix would be to commit these directories (with a dummy file) ??",381
1276,XD-598,xd,eric.bottard,summary,2013-08-05 07:55:01.427,Gemfire cache closed when a gemfire module is undeployed,56
1277,XD-594,xd,iperumal,summary,2013-08-04 22:59:38.905,Create list delete commands for all the metrics,47
1278,XD-594,xd,iperumal,description,2013-08-04 23:02:31.191,"We need to add list delete commands for the metrics: Gauge RichGauge Currently, the class has the delete method to delete the metric from the repository. We can probably use the same for all the metrics.",203
1279,XD-592,xd,eric.bottard,description,2013-08-07 05:56:21.428,"Start of a test program that can be placed in In the test program see two taps. One using the older style and one using the newer style and ' ' so that there is no real tap module source, the log module just gets its input channel wired directly to (the output of transform). They should be doing the same thing. However when run the output for tap new is missing, all I see is: No errors are reported, there is just no output for tap new.",439
1280,XD-592,xd,aclement,summary,2013-08-08 13:50:10.192,Problems with advanced tapping,30
1281,XD-586,xd,luke,summary,2013-07-30 09:35:08.864,Make queue channel capacity configurable when using local transport,67
1282,XD-586,xd,mark.pollack,summary,2014-01-28 08:29:54.392,Document queue channel capacity configurable when using local transport,71
1283,XD-584,xd,dturanski,description,2013-08-01 07:03:30.234,"The documented gemfire-cq example ( fails: create cqtest ""gemfire-cq ^",70
1284,XD-582,xd,luke,description,2013-07-30 09:30:51.220,"Sending data to an incomplete stream which is created using a named sink channel only works when using Redis (or Rabbit?, not tested). Since the in-memory version doesn't use a queue, it will fail if you are using xd-singlenode. We should use a queue channel with unlimited capacity to allow messages to be sent before the full stream is created.",346
1285,XD-581,xd,mark.pollack,description,2013-07-30 02:23:31.100,results in both in-memory and redis based definitions of - can't satisfy autowiring because there are two candidates. Had to change to get the application context to load.,171
1286,XD-575,xd,mark.pollack,summary,2013-07-30 00:04:09.252,Change http command to post data by putting 'http' as the main command option,77
1287,XD-561,xd,mark.pollack,description,2013-07-29 10:49:03.319,"reproduce 1) Create a bad stream definition name 'bad' Try to recreate with the same name, but correct stream definitions. The system will report that the stream already exists.",177
1288,XD-555,xd,mark.fisher,description,2013-07-26 06:51:37.204,"the top-level URL works via simple curl (without an Accept header) or the browser: However, trying any of those links then fails,",129
1289,XD-553,xd,eric.bottard,description,2013-07-26 09:21:08.607,"Seems like the current file source results from an initial POC. Very few things can be parameterized, including the polled directory that needs to be in tmp xxx To be useful in production, we might want to revisit",213
1290,XD-553,xd,mark.pollack,summary,2013-08-08 17:09:36.602,Add additional options to File source,37
1291,XD-537,xd,eric.bottard,summary,2013-08-05 05:44:48.464,Refactor analytics to get rid of Services,41
1292,XD-532,xd,mark.pollack,summary,2013-07-22 09:14:50.502,Adapt SpringOne 2012 UI code from keynote demo of election results to use XD,76
1293,XD-532,xd,hillert,description,2013-07-29 09:36:15.638,Existing code:,14
1294,XD-531,xd,mark.pollack,summary,2013-09-18 07:22:15.299,Check for high CPU usage with module,36
1295,XD-519,xd,grenfro,summary,2013-08-14 12:17:26.432,Modules need to validate their parameters at create time.,57
1296,XD-517,xd,dturanski,summary,2013-11-15 11:25:19.363,Add Server Runtime Info to Banner,33
1297,XD-515,xd,mark.pollack,summary,2014-01-17 00:19:53.211,Address already in use for tomcat hsqldb should fail completly,62
1298,XD-512,xd,dturanski,description,2013-08-14 11:28:13.573,"Since most of the will do more then one thing (deploy a stream, start it, add a tap, add a job, stop, etc) we decided to decouple writing testcases with running it. Test cases will be written in spring-shell scriptlets. Scriptlets are json files with command and expectedResult as tokens. Here's an example: A parser will parse scriptlets, utes it and asserts on expected results.",380
1299,XD-503,xd,grenfro,description,2013-07-17 14:21:12.863,"Also, if you deploy the Job it will fail, but then you can't delete the job.",76
1300,XD-500,xd,eric.bottard,summary,2013-07-23 01:15:55.884,If a job is created that uses a trigger that has not been created and deployed it throws a 500 error instead of a 400,117
1301,XD-499,xd,grenfro,summary,2013-07-16 10:58:08.036,Cron Jobs stop firing when a named trigger is created and deployed,66
1302,XD-493,xd,luke,summary,2013-07-16 02:19:58.232,Remove duplicate code in create abstract base class.,52
1303,XD-491,xd,eric.bottard,description,2013-07-17 07:20:30.580,Favor using custom exceptions instead of using review usage and make changes. Eg. if a stream can't be found (or another definition) a instead of on the return value of a findOne method,185
1304,XD-491,xd,eric.bottard,summary,2013-07-18 08:07:53.927,Exception Consistency,21
1305,XD-487,xd,eric.bottard,summary,2013-07-22 07:20:13.426,to return paged results for list(),34
1306,XD-485,xd,eric.bottard,summary,2013-07-19 09:44:40.865,Create stories to enable the use of Spring Shell's branch testing facilities,76
1307,XD-479,xd,dturanski,summary,2013-07-16 06:50:42.946,Add conversion support to and,29
1308,XD-477,xd,mark.pollack,summary,2013-07-17 21:12:41.037,Support pagination in list() command for streams,48
1309,XD-476,xd,eric.bottard,summary,2013-07-16 02:04:35.279,The stream definition is not deleted in redis container when the stream is destroyed,84
1310,XD-475,xd,mark.pollack,summary,2014-01-17 00:00:46.146,Avro sink for HDFS,18
1311,XD-473,xd,mark.pollack,summary,2013-07-29 23:59:29.526,Modify startup script of to allow specifying hadoop distro to use,65
1314,XD-467,xd,mark.pollack,description,2013-07-29 10:02:02.862,"There's a lifecycle problem when a tap creation fails because the DSL syntax is wrong). Subsequence attempts to create the tap will fail with an error: Disabling JMX solves the issue. reproduce Create a bad stream definition name 'bad' Try to recreate with the same name, but correct stream definitions. The system will report that the stream already exists.",358
1315,XD-467,xd,eric.bottard,description,2013-07-31 05:09:12.291,"There's a lifecycle problem when a tap creation fails because the DSL syntax is wrong). Subsequent attempts to create the tap will fail with an error: Disabling JMX solves the issue. reproduce Create a bad stream definition name 'bad' Try to recreate with the same name, but correct stream definitions. The system will report that the stream already exists.",357
1317,XD-464,xd,mark.pollack,summary,2014-01-25 06:36:54.692,Deploy Spring XD on Hadoop YARN,31
1318,XD-451,xd,eric.bottard,summary,2013-07-22 06:30:53.779,Add a header to responses in order to support cross-origin requests,67
